src,tgt
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 버스 타고 공항 철도 타고 왔어.
Output:",지시1 버스1 바꾸다2 비행기3 지하철1 도착1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 집에서 버스 탄 다음에 지하철로 여기까지 왔어.
Output:",지시1 집1 ~하자2 버스1 바꾸다2 지하철1 도착1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 다들 버스를 한 번쯤 탔구나.
Output:",지시1# 버스1 1 약속1 아하3
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 집에서 마을버스 타면 보통 10분에서 15분 정도에 역까지 가는 거 같아.
Output:",지시1 보다10 평가1 집1 ~하자2 동네1 앉다1# 평균1 일형3 시간:15분 버스1 지하철1 도착1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 집이 부천이다 보니까 서울로 가려면 여러 가지 지하철을 탈 수밖에 없는 거 같아.
Output:",지시1 집1 부천1 서울1 가다1 원하다1 지하철1 대신1#
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 확실히 경기도 살면은 서울 쪽으로 올 때 버스 타는 사람들이 많은 거 같더라고.
Output:",경기도2 살다1 서울1 가다1 연결1# 버스1 타다1 사람1 많다1 확실하다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 집이 응암 쪽이었었지?
Output:",지시1# 집1 응암 곳1 맞다4
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 택시는 너무 비싸기 때문에 학생인 우리한테는 부담이 되잖아?
Output:",택시1 지시1# 지시1# 학생1 부담1 맞다4 비싸다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 서울 밖에서 사는 사람들은 항상 막차 시간을 되게 중요하게 생각하는 거 같아.
Output:",서울1 지역1 밖3 살다1 사람1 지시1# 항상1 지하철1 버스1 시간2 까지1 때2 신경1 중요1 느끼다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 자동차 빌려 가지고 다닌 적도 꽤 많지 않아?
Output:",승용차1 빌리다3 운전1# 많다1 맞다4
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 경기권이나 좀 멀리 나갈 때는 어떤 거 많이 이용하는 편이야?
Output:",경기도2 주변1 밖3 지방1 때1 가다1 방법1 대부분2 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 관광버스도 많이 타는 거 같아.
Output:",여행1 앉다1# 대부분2 느끼다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 버스를 자주 이용하는 거 같아.
Output:",보다10 평가1 버스1 또1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 기차 같은 것보다는 사람들이 버스를 많이 이용하는 거 같아.
Output:",평가1 사람8 지시1# 기차1 버스1 많다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 가끔씩 멀리 갈 때는 국내선 항공편도 많이 이용하는데 너희는 어때?
Output:",지시1 가끔1 멀리가다1 때1 전국1 비행기1# 또1 사용1 지시1# 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 집 앞에서 김포 공항까지 15분에서 20분 정도 걸리기 때문에 비행기가 가장 빠른 교통수단인 거 같아.
Output:",지시1 집1 안2 비행기3 가다7 시간:15분 일형3 시간:20분 정도1 비행기1 등수:1등 빠르다1 방법1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 케이티엑스가 엄청 생각보다 비싸더라고.
Output:",케이티엑스1 생각2 ~보다1 비싸다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 어쩌면 비행기가 가장 좋은 교통수단이 될 수도 있을 거 같아.
Output:",목적1 무엇1 가다1 방법1 등수:1등 좋다1 비행기1 오다2 느끼다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 국내선에서 제주도 가는 거를 제외하고는 비행기를 탄다는 생각을 사람들이 잘 안 하는 거 같아.
Output:",사람1 지시1# 제주도1 가다1 때1 이륙1 착륙1 외3 이륙1 생각2 없다1 느끼다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 네가 가고 싶은 학과들은 대체로 전문 대학교에 있으니까는 사실 공부랑은 그렇게 큰 밀접 관계가 없다고 생각한단 말이야.
Output:",지시1# 대학3 가입1 원하다1 전문2 대부분2 대학교이학년1 대학교삼학년1 공부1 열심2 연결2 크다1 없다1 느끼다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 내 목표는 식품공학과로 이제 지방에 있는 국립 대학교를 목표로 하고 있단 말이야.
Output:",지방1 나라1 가지다2 대학3 먹다1 공학 전문2 가입1 목적1 오직1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 인강 사이트 같은 경우에는 혼자서도 충분히 본인한테 맞춰서 할 수 있기 때문에 너도 할 수 있다 생각하고 충분히 나도 도와줄 수 있어 가지고 같이 하는 게 괜찮다고 생각해.
Output:",인터넷1 공부1 혼자1 충분하다1 가능1 책1 맞추다1 공부1 가능1 지시1# 가능1 생각2 지시1 돕다1 가능1 충분하다1 함께1 서로1 괜찮다1 생각2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너는 이제 인문고가 아니어서 그런데 따로 모의고사 이런 거 본 적은 없는 거지?
Output:",지시1# 인문고 다니다1 한적없다1 그러면1 경쟁1 한적없다1 맞다4
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 과학이 솔직히 좀 어렵잖아.
Output:",솔직하다1 과학1 작다1 어렵다1 맞다4
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너는 따로 인문 대학교 같은 데서 궁금한 거 없어?
Output:",지시1# 인문 대학3 무엇1 궁금하다1 없다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 인문 대학교라는 게 사실 전문대보다 많은 다양성을 따지고 더 오래 다니고 있잖아.
Output:",인문 대학3 지시1# 무엇1 맞다2 대학교이학년1 대학교삼학년1 ~보다1 종류3 오래1 다니다1 가능1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너는 만약 친구를 사귀고 싶다면 아니면 애인을 만들고 싶다면 어떤 성격이 더 좋은 거 같아?
Output:",지시1# 만약2 친구1 어울리다2 원하다1 또1 연애1 원하다1 성격1 좋다1 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 내가 아마 친구를 만든다면 기본적인 배려가 좀 되는 사람이면 좋겠어.
Output:",지시2 만약2 친구1 어울리다2 기본1 위로하다1 잘하다1 사람8 만나다1# 원하다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 여중 여고 나왔잖아.
Output:",지시1 여자1 중학교몇학년2 고등학교몇학년1 졸업1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 여중 여고가 아무래도 서로 눈치 싸움이 정말 심하고 본인에 대한 표출을 제대로 할 수 없는 곳이라고 생각하거든.
Output:",여자1 중학교몇학년2 고등학교몇학년1 눈치1 견제1 심하다1 혼자1 책1 발표1 불가능3 곳1 생각2 지시1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 계속 남녀 공학을 나왔지만 너는 여중 여고를 나왔잖아
Output:",지시1 남자1 여자1 같다1 공부1 졸업1 까지1 맞다1 지시1# 중학교몇학년2 고등학교몇학년1 졸업1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 남녀 공학 같은 거에 대해서 궁금한 건 없어?
Output:",남자1 여자1 다니다1 학교1 분위기2 궁금하다1 없다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 성격이 안 맞는 친구랑 모둠 과제를 해야 되거나 그런 상황이 생기면 너는 보통 어떻게 했어?
Output:",성격1 맞지않다2 친구1 함께1 비밀1 시키다1 분위기2 있다1 지시1# 해결2 방법1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 자기 의견이 뚜렷한 게 사실 좋은 거라고 다들 하잖아.
Output:",지시2 책1 생각2 확실하다1 지시1# 맞다2 좋다1 지시2# 말하다2 같다1#
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 지금까지 여러 사람들을 만나 오면서 제일 좋았던 성격이나 제일 안 좋았던 성격이 뭐야?
Output:",오늘1 까지1 사람8 어울리다2 등수:1등 마음에들다1 성격1 보다1 싫다2 성격1 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 중학교 때까지만 해도 내가 쪼금 많이 여린 편이었거든.
Output:",중학교몇학년2 때1 까지1 생각2 약하다1 기름1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 친구가 장난으로 한 욕을 처음 듣고 멀어질 정도였는데 그때는 그게 그렇게 좀 싫었고 솔직한 게 싫었어.
Output:",친구1 장난1 욕하다1 처음1 듣다1 아니다2 영원1 거리두다3 지시1# 때1 지시1# 싫다3 솔직하다1 무엇1 반말하다1 지시1 싫다4 지시1#
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 우리가 최근에 대학 이야기 많이 했잖아.
Output:",요즘1 지시1# 대학3 무엇1 대화3 많다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 중학교 1학년 때부터 창업을 하고 싶었거든.
Output:",지시1 중학교일학년2 때2 부터3 일하다1 아이디어1 무엇1 원하다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너는 빵집을 하겠다고 했잖아.
Output:",지시1# 말하다1 꿈1 빵1 세우다1 가게1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 관광지가 발달된 곳에 나의 빵집을 차리고 싶어.
Output:",여행1 구경1 환기7 지시1# 곳1 지시1 빵1 세우다1 원하다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 어쩌다가 게임 감독이 하고 싶었어?
Output:",재미1 검사1 다스리다1 원하다1 원인1 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 다들 초등학교 때나 중학교 때 음식 체험 많이들 하잖아
Output:",지시1# 초등몇학년6 중학교몇학년2 학생1 때1 먹다1 요리1 경험1 많다1# 맞다4
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 사람들이 해외를 못 나가서 국내선 항공편이 늘어났으니까.
Output:",사람8 지시1# 다르다1 이륙1 불가능3 자연3 전국1 여행1 이륙2 착륙1 증가12 나라1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나도 저번에 버스 타고 가는데 내 옆자리 사람이 마스크를 약간 내려서 코까지 보이더라고.
Output:",지시1 너나같다1 며칠전1 버스1 타다1# 지시1 다음1 사람8 지시1# 마스크1 코2 보다10 구형1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 지하철이나 버스에서 마스크를 안 쓴 사람을 보면 먼저 도망가는 게 가장 좋은 거 같아.
Output:",지하철1 버스1 타다1 마스크2 아니다2 보다1 아니다2 등수:1등 도망1 등수:1등 훌륭하다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 버스는 좁으니까 자리를 피할 수가 없잖아.
Output:",버스1 좁다1 자연3 앉다1# 불가능3
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 비대면 수업 하고 있는 거야?
Output:",줌1 공부1 중1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 아마도 다음 학기에 주로 지하철을 많이 이용할 거 같아.
Output:",아마1 다음1 학기 지하철1 대부분2 느끼다1
