instruction,domain,thema,input_korean,output_ksl_gloss
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금 가입할 때 계약서를 자세히 읽지 못했다면 만기 때 문제가 생길까?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 중요한 조건이 있을 수 있으니까, 은행에 가서 다시 확인하는 게 좋겠다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금이 만기 되면 이자율이 높은 다른 예금으로 돈을 옮기는 게 좋겠지?
Output:",저축1 적금1 가입1 때1 계약1 종이3 읽다1 보지못하다1 언제1 까지1 문제1 있다1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 돈을 모으고 싶다면 적금 납입하는 기간을 1년 이상으로 해야겠지?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금 납입 기간이 1년 이상이면 원금과 이자는 늘겠지만 돈 관리하기가 불편해.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
월급에서 고정 지출이 생긴다는 게 부담스러운데 적금을 꼭 만들어야 합니까?
Output:",돈1 모으다1 원하다1 언제1 간격1 날짜(활용):1년 선배1 낫다1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 원금이 보장되는 안전한 저축 수단이고, 저축한 금액을 잃을 위험이 없어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 스스로가 정한 금액을 저축해야 하므로 저축 습관을 길러주는 데 도움이 됩니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금에 1년 이상 가입하면, 1년 전에 비해 자산이 증가하는 장점이 있습니다.
Output:",기본1 돈1 손해1 없다2 저축1 적금1 믿다1 편안하다1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금은 자산 증가를 원하는 분들에게 현명한 선택이 될 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금의 장점에는 원금 보호, 강제 저축효과, 높은 이자 수익이 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
예금과 적금 중에서 자산 관리 초보자에게 알맞는 상품은 무엇입니까?
Output:",돈1 모으다1 원하다1 사람1 모두2 저축1 적금1 선택1 지혜1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 초보자가 좋아하는 이유는 예금에 대해 자세히 공부하지 않아도 시작할 수 있기 때문입니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 은행 애플리케이션에 입출금 거래가 있던데, 입출금 거래가 무엇인지 설명해 주십시오.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
입출금 거래는 개인이나 기업이 은행 계좌를 통해 돈을 입금하거나 출금하는 것을 말합니다.
Output:",처음1 서투르다1 사람8 인기1 왜1 돈1 두다1 지식1 투자1 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 은행 입출금 거래 시 주의해야 할 점은 무엇이 있는지 알고 싶습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 은행 거래 시 중요한 것은 개인 정보와 계좌 정보를 안전하게 관리하는 것입니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
거래 내용을 자주 확인하여 잘못된 거래가 없는지 점검하는 것도 중요합니다.
Output:",궁금하다1 은행1 넣다1 뽑다4 조심1 무엇1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 외국으로 돈을 이체하거나 친구에게 돈을 이체할 때 수수료가 발생합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 입금과 출금 거래 내용을 확인하는 방법에 대해 자세히 설명해 주십시오.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
은행 거래 내용은 은행에 가거나 현금 자동 입출금 기기를 이용해 확인할 수 있습니다.
Output:",외국3 돈1 송금1 친구1 돈1 송금1 세금1 돈1#
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 은행에서 입출금 통장 개설을 거절한 이유가 무엇인지 자세히 알고 싶습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 전화금융사기를 주의하기 위해 은행은 입출금 통장 개설을 거절할 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
전화금융사기의 수단으로 통장을 사용하기 때문에 한번에 여러 계좌를 만들 수 없습니다.
Output:",은행1 새롭다1 펴다1 만들다1 불가1 왜1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 제가 실수로 돈을 잘못 보낸 경우, 바로 돈을 돌려받을 수 있습니까?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 송금에 실수가 있었다면 돈을 받은 사람과 만나 잘못 보낸 돈을 돌려받아야 합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
통장에 제가 거래하지 않은 기록이 있는데, 거래내용이 잘못 기록되기도 합니까?
Output:",지시2 실수1 잘못1 송금1 바로2 되돌리다1 송금1 가능1 돈1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 계좌 잔액을 똑똑하게 관리하는 방법에 대해 자세히 알고 싶습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 돈을 안전하게 모으기 위해 계좌 잔액을 똑똑하게 관리하는 것이 좋습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
계좌에 필요한 금액이 얼마인지 알아야 돈을 똑똑하게 관리할 수 있습니다.
Output:",적금1 돈1 지혜1 방법1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 은행 홈페이지를 통해 계좌 잔액을 확인하고, 공과금 납부 같은 거래를 할 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 미성년자가 입출금통장을 만들 때 필요한 서류는 무엇인지 확인해 주십시오.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
주민등록증이나 면허증 같은 대리인의 신분증과 가족관계가 표시된 서류가 꼭 필요합니다.
Output:",오늘1 얼마1 은행1 홈페이지1 방문2 확인2 물1 전기1 요금1 야금야금쓰다3 가능1 돈1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 미성년자의 나이를 확인하기 위해 은행에서 자녀 관련 서류를 요구합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 미성년자 이름으로 통장을 만들 때는 부모님이 은행에 방문해야 합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
집을 떠나기 전에 은행에서 필요한 서류를 미리 확인해야 합니다.
Output:",아들1 나이:19살 후배1 맞다2 확인2 목적1 은행1 서류1 가져가다1 딸1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 예금 상품은 평일과 주말을 포함하여 오전 8시부터 오후 11시까지 가입할 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 공휴일에도 동일하게 오전 8시부터 오후 11시까지 예금 가입이 가능합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
예금 상품마다 가입 가능 시간이 다르므로 은행을 통해 확인하십시오.
Output:",보통1 매주1 결국1 포함1 아침1 시:8시 부터3 어둡다1 시:11시 까지2 돈1 두다1 가입1 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 은행에서 점검 전에 공지하고 있으니, 인터넷 뱅킹 이용 전에 은행에 확인하십시오.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 예금 상품 가입 시간은 은행의 홈페이지나 직원을 통해 확인하는 것이 중요합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
은행에서 하루에 돈을 이체할 수 있는 한도가 얼마인지 알고 있어?
Output:",은행1 인터넷1 검사1 이전1 은행1 발표1 확인2
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 하루 이체 한도와 1회 이체 한도가 다르다고 하던데, 1회 한도가 얼마일까?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 1회 이체 한도는 1천만 원부터 5천만 원 사이인데, 은행마다 차이가 있어.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
500만원 이상의 돈을 보낼 일이 생겼는데, 이체 한도는 어떻게 늘릴 수 있어?
Output:",송금1 하루1 제한1 회 제한1 다르다1 말하다2 제한1 회 얼마1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 인터넷뱅킹에서 가입한 적금계좌가 만기됐을 경우 꼭 영업점에 방문해야 합니까?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 은행에 방문하지 않아도 적금이 만기되면 해지 절차 없이 자동으로 계좌에 입금됩니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
신용카드를 사용하면 물건을 살 때 현금을 바로 내지 않고 한 달 뒤에 낼 수 있습니다.
Output:",은행1 인터넷1 적금1 언제1 까지1 약속1 은행1 방문2
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 카드 발급 대상은 만 19세 이상의 성인이지만, 청소년도 발급받을 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 돈을 갚을 수 있는 능력에 따라 쓸 수 있는 신용카드 금액이 달라집니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
카드 사용자의 소득이나 신용점수 등에 따라 사용한도가 결정됩니다.
Output:",카드2 만들다1 나이:19살 선배1 맞다1 그러나1 젊다1 꼬마2 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 본인이 원하는 결제 날짜를 정한 후, 신용카드 사용 금액을 한 번에 지불하게 됩니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 신용카드는 편리한 결제 수단이지만, 꼼꼼히 관리하지 않으면 빚이 늘어납니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
1년 이상 직장에 다니고 있어도 신용카드 발급이 거절될 수 있나요?
Output:",지시2 야금야금쓰다3 원하다1 언제1 결정1 믿다1 카드2 종합3 할부1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 신용카드 사용 후 청구서 확인하는 방법을 알고 싶어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 이메일이나 문자메시지 또는 카드사 홈페이지를 통해 카드 사용 내용을 알 수 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
제가 알고 있는 신용카드 사용금액 보다 청구서 금액이 더 많은데 어떻게 하나요?
Output:",믿다1 카드2# 종합3 돈1 얼마1 확인2 방법1
